7.18; 7.18; 7.25; 7.50; 6.87; 2018/12/01 00:00
7.43; 7.18; 7.25; 7.43; 6.87; 2018/12/01 00:30
7.62; 7.18; 7.25; 7.43; 6.87; 2018/12/01 01:00
7.75; 7.18; 7.25; 7.43; 6.87; 2018/12/01 01:30
7.31; 7.12; 7.25; 7.43; 6.87; 2018/12/01 02:00
7.12; 7.12; 7.25; 7.43; 6.87; 2018/12/01 02:30
6.81; 7.12; 7.25; 7.37; 6.87; 2018/12/01 03:00
6.75; 7.12; 7.18; 7.37; 6.87; 2018/12/01 03:30
6.81; 7.12; 7.18; 7.37; 6.87; 2018/12/01 04:00
7.06; 7.12; 7.18; 7.37; 6.87; 2018/12/01 04:30
7.25; 7.06; 7.18; 7.37; 6.87; 2018/12/01 05:00
7.37; 7.06; 7.18; 7.37; 6.87; 2018/12/01 05:30
7.25; 7.06; 7.18; 7.37; 6.87; 2018/12/01 06:00
7.18; 7.06; 7.18; 7.37; 6.87; 2018/12/01 06:30
7.12; 7.06; 7.18; 7.31; 6.87; 2018/12/01 07:00
6.93; 7.06; 7.18; 7.31; 6.87; 2018/12/01 07:30
6.68; 7.06; 7.18; 7.31; 6.87; 2018/12/01 08:00
6.62; 7.06; 7.18; 7.31; 6.87; 2018/12/01 08:30
6.87; 7.06; 7.18; 7.31; 6.87; 2018/12/01 09:00
6.87; 7.06; 7.18; 7.31; 6.87; 2018/12/01 09:30
7.00; 7.06; 7.18; 7.31; 6.87; 2018/12/01 10:00
7.31; 7.06; 7.18; 7.25; 6.87; 2018/12/01 10:30
7.62; 7.06; 7.18; 7.25; 6.87; 2018/12/01 11:00
8.06; 7.06; 7.18; 7.25; 6.93; 2018/12/01 11:30
8.75; 7.18; 7.25; 7.31; 7.00; 2018/12/01 12:00
8.62; 7.25; 7.25; 7.31; 7.00; 2018/12/01 12:30
8.50; 7.25; 7.25; 7.37; 7.06; 2018/12/01 13:00
8.87; 7.25; 7.25; 7.37; 7.00; 2018/12/01 13:30
9.12; 7.25; 7.25; 7.37; 7.00; 2018/12/01 14:00
9.43; 7.25; 7.25; 7.31; 7.06; 2018/12/01 14:30
9.31; 7.25; 7.25; 7.31; 7.06; 2018/12/01 15:00
9.37; 7.25; 7.25; 7.31; 7.00; 2018/12/01 15:30
9.43; 7.25; 7.25; 7.31; 7.06; 2018/12/01 16:00
9.12; 7.25; 7.25; 7.37; 7.06; 2018/12/01 16:30
8.81; 7.25; 7.31; 7.43; 7.06; 2018/12/01 17:00
8.37; 7.25; 7.31; 7.50; 7.00; 2018/12/01 17:30
8.06; 7.25; 7.25; 7.50; 7.06; 2018/12/01 18:00
7.93; 7.25; 7.25; 7.50; 7.06; 2018/12/01 18:30
7.81; 7.18; 7.31; 7.50; 7.06; 2018/12/01 19:00
7.93; 7.18; 7.31; 7.50; 7.06; 2018/12/01 19:30
7.75; 7.18; 7.31; 7.56; 7.06; 2018/12/01 20:00
7.75; 7.25; 7.31; 7.50; 7.06; 2018/12/01 20:30
7.81; 7.25; 7.31; 7.56; 7.06; 2018/12/01 21:00
7.75; 7.25; 7.31; 7.56; 7.06; 2018/12/01 21:30
7.68; 7.25; 7.31; 7.56; 7.06; 2018/12/01 22:00
7.68; 7.25; 7.31; 7.56; 7.06; 2018/12/01 22:30
7.81; 7.25; 7.31; 7.56; 7.06; 2018/12/01 23:00
8.00; 7.25; 7.31; 7.56; 7.06; 2018/12/01 23:30
8.00; 7.31; 7.31; 7.56; 7.06; 2018/12/02 00:00
8.18; 7.25; 7.37; 7.56; 7.06; 2018/12/02 00:30
8.56; 7.31; 7.37; 7.56; 7.12; 2018/12/02 01:00
8.62; 7.31; 7.37; 7.56; 7.12; 2018/12/02 01:30
8.62; 7.31; 7.37; 7.62; 7.12; 2018/12/02 02:00
8.56; 7.31; 7.37; 7.62; 7.12; 2018/12/02 02:30
8.81; 7.31; 7.37; 7.62; 7.12; 2018/12/02 03:00
8.87; 7.31; 7.37; 7.62; 7.12; 2018/12/02 03:30
8.68; 7.37; 7.37; 7.62; 7.12; 2018/12/02 04:00
8.68; 7.37; 7.37; 7.62; 7.12; 2018/12/02 04:30
8.43; 7.37; 7.43; 7.62; 7.18; 2018/12/02 05:00
8.37; 7.37; 7.43; 7.62; 7.18; 2018/12/02 05:30
8.43; 7.37; 7.43; 7.62; 7.18; 2018/12/02 06:00
8.50; 7.37; 7.43; 7.62; 7.18; 2018/12/02 06:30
8.50; 7.37; 7.43; 7.62; 7.18; 2018/12/02 07:00
8.50; 7.37; 7.43; 7.62; 7.18; 2018/12/02 07:30
8.68; 7.37; 7.43; 7.62; 7.18; 2018/12/02 08:00
8.75; 7.37; 7.43; 7.62; 7.18; 2018/12/02 08:30
8.75; 7.37; 7.43; 7.68; 7.25; 2018/12/02 09:00
8.81; 7.37; 7.43; 7.68; 7.18; 2018/12/02 09:30
8.93; 7.43; 7.50; 7.68; 7.25; 2018/12/02 10:00
9.12; 7.43; 7.50; 7.68; 7.25; 2018/12/02 10:30
9.25; 7.43; 7.50; 7.68; 7.25; 2018/12/02 11:00
