21.87; 24.93; 27.25; 25.37; 26.81; 2019/09/01 00:00
22.06; 24.93; 27.25; 25.43; 26.75; 2019/09/01 00:30
21.50; 24.93; 27.25; 25.43; 26.75; 2019/09/01 01:00
20.87; 24.87; 27.25; 25.43; 26.68; 2019/09/01 01:30
21.00; 24.87; 27.25; 25.43; 26.68; 2019/09/01 02:00
20.62; 24.81; 27.25; 25.37; 26.62; 2019/09/01 02:30
20.37; 24.81; 27.25; 25.37; 26.62; 2019/09/01 03:00
20.25; 24.75; 27.18; 25.37; 26.56; 2019/09/01 03:30
19.93; 24.75; 27.18; 25.31; 26.50; 2019/09/01 04:00
19.68; 24.68; 27.18; 25.25; 26.43; 2019/09/01 04:30
19.81; 24.68; 27.12; 25.18; 26.37; 2019/09/01 05:00
20.06; 24.62; 27.12; 25.18; 26.31; 2019/09/01 05:30
19.75; 24.62; 27.06; 25.12; 26.25; 2019/09/01 06:00
19.62; 24.62; 27.06; 25.12; 26.25; 2019/09/01 06:30
19.31; 24.62; 27.06; 25.12; 26.18; 2019/09/01 07:00
19.50; 24.56; 27.00; 25.12; 26.12; 2019/09/01 07:30
19.12; 24.56; 27.00; 25.06; 26.06; 2019/09/01 08:00
19.25; 24.50; 26.93; 25.00; 26.06; 2019/09/01 08:30
19.18; 24.50; 26.93; 25.00; 26.00; 2019/09/01 09:00
19.31; 24.50; 26.87; 24.93; 26.00; 2019/09/01 09:30
19.18; 24.43; 26.87; 24.93; 25.93; 2019/09/01 10:00
18.81; 24.43; 26.81; 24.87; 25.93; 2019/09/01 10:30
18.93; 24.43; 26.81; 24.87; 25.87; 2019/09/01 11:00
19.12; 24.43; 26.75; 24.87; 25.87; 2019/09/01 11:30
19.00; 24.37; 26.75; 24.81; 25.87; 2019/09/01 12:00
20.06; 24.43; 26.81; 24.87; 26.00; 2019/09/01 12:30
20.00; 24.37; 26.68; 24.81; 25.93; 2019/09/01 13:00
20.12; 24.37; 26.68; 24.75; 25.87; 2019/09/01 13:30
20.37; 24.37; 26.62; 24.75; 25.87; 2019/09/01 14:00
20.68; 24.25; 26.62; 24.75; 25.87; 2019/09/01 14:30
20.56; 24.31; 26.56; 24.75; 25.87; 2019/09/01 15:00
20.93; 24.31; 26.56; 24.68; 25.87; 2019/09/01 15:30
20.87; 24.25; 26.56; 24.68; 25.87; 2019/09/01 16:00
21.68; 24.18; 26.62; 24.68; 25.87; 2019/09/01 16:30
21.93; 24.25; 26.75; 24.68; 25.93; 2019/09/01 17:00
21.75; 24.18; 26.75; 24.62; 25.87; 2019/09/01 17:30
22.06; 24.62; 29.62; 24.75; 25.81; 2019/09/01 18:00
21.43; 24.25; 28.62; 24.62; 25.75; 2019/09/01 18:30
21.43; 24.25; 28.06; 24.62; 25.68; 2019/09/01 19:00
20.93; 24.25; 27.56; 24.56; 25.62; 2019/09/01 19:30
20.50; 24.18; 27.25; 24.56; 25.56; 2019/09/01 20:00
19.87; 24.18; 27.00; 24.50; 25.56; 2019/09/01 20:30
18.87; 24.12; 26.81; 24.50; 25.50; 2019/09/01 21:00
18.81; 24.12; 26.62; 24.43; 25.43; 2019/09/01 21:30
18.37; 24.06; 26.56; 24.43; 25.43; 2019/09/01 22:00
18.18; 24.06; 26.43; 24.43; 25.37; 2019/09/01 22:30
17.87; 24.00; 26.37; 24.37; 25.31; 2019/09/01 23:00
17.25; 24.00; 26.25; 24.37; 25.25; 2019/09/01 23:30
17.06; 23.93; 26.18; 24.31; 25.25; 2019/09/02 00:00
16.43; 23.87; 26.06; 24.25; 25.18; 2019/09/02 00:30
15.75; 23.87; 26.00; 24.25; 25.12; 2019/09/02 01:00
15.37; 23.81; 25.87; 24.18; 25.06; 2019/09/02 01:30
14.93; 23.75; 25.81; 24.12; 25.06; 2019/09/02 02:00
14.56; 23.68; 25.75; 24.06; 25.00; 2019/09/02 02:30
14.12; 23.62; 25.68; 24.06; 24.93; 2019/09/02 03:00
13.93; 23.62; 25.56; 24.00; 24.87; 2019/09/02 03:30
13.62; 23.56; 25.50; 23.93; 24.81; 2019/09/02 04:00
13.56; 23.50; 25.43; 23.87; 24.81; 2019/09/02 04:30
13.37; 23.43; 25.31; 23.81; 24.75; 2019/09/02 05:00
13.18; 23.43; 25.25; 23.75; 24.68; 2019/09/02 05:30
13.06; 23.37; 25.18; 23.75; 24.62; 2019/09/02 06:00
12.75; 23.31; 25.06; 23.68; 24.56; 2019/09/02 06:30
12.31; 23.25; 25.00; 23.62; 24.50; 2019/09/02 07:00
12.43; 23.18; 24.87; 23.56; 24.43; 2019/09/02 07:30
12.25; 23.12; 24.81; 23.43; 24.37; 2019/09/02 08:00
13.00; 23.12; 24.75; 23.43; 24.31; 2019/09/02 08:30
13.75; 23.06; 24.68; 23.37; 24.31; 2019/09/02 09:00
15.31; 23.12; 24.68; 23.37; 24.50; 2019/09/02 09:30
15.93; 23.12; 24.62; 23.37; 24.68; 2019/09/02 10:00
16.56; 23.12; 24.62; 23.31; 24.93; 2019/09/02 10:30
17.37; 23.12; 24.56; 23.31; 25.18; 2019/09/02 11:00
17.81; 23.06; 24.43; 23.25; 25.43; 2019/09/02 11:30
18.31; 23.06; 24.37; 23.25; 25.62; 2019/09/02 12:00
19.25; 23.06; 24.37; 23.25; 25.68; 2019/09/02 12:30
19.62; 23.06; 24.37; 23.25; 25.68; 2019/09/02 13:00
20.00; 23.06; 24.31; 23.25; 25.81; 2019/09/02 13:30
20.00; 23.12; 24.25; 23.25; 25.87; 2019/09/02 14:00
20.18; 23.18; 24.37; 23.25; 25.87; 2019/09/02 14:30
21.25; 23.43; 24.62; 23.43; 26.25; 2019/09/02 15:00
20.75; 23.43; 24.62; 23.37; 26.12; 2019/09/02 15:30
21.37; 23.37; 24.81; 23.37; 25.93; 2019/09/02 16:00
21.56; 23.43; 24.87; 23.37; 25.75; 2019/09/02 16:30
21.81; 23.43; 25.12; 23.43; 25.56; 2019/09/02 17:00
21.56; 23.43; 25.18; 23.43; 25.37; 2019/09/02 17:30
21.56; 23.31; 25.12; 23.37; 25.25; 2019/09/02 18:00
21.12; 23.25; 24.87; 23.31; 25.12; 2019/09/02 18:30
21.00; 23.18; 24.81; 23.31; 25.06; 2019/09/02 19:00
20.43; 23.12; 24.62; 23.31; 25.00; 2019/09/02 19:30
19.81; 23.12; 24.62; 23.31; 24.87; 2019/09/02 20:00
18.87; 23.06; 24.56; 23.31; 24.81; 2019/09/02 20:30
18.12; 23.06; 24.56; 23.31; 24.75; 2019/09/02 21:00
17.50; 23.00; 24.50; 23.31; 24.68; 2019/09/02 21:30
16.75; 22.93; 24.50; 23.31; 24.68; 2019/09/02 22:00
16.31; 22.93; 24.43; 23.31; 24.62; 2019/09/02 22:30
15.68; 22.87; 24.43; 23.31; 24.56; 2019/09/02 23:00
15.37; 22.81; 24.37; 23.25; 24.50; 2019/09/02 23:30
15.06; 22.81; 24.31; 23.25; 24.50; 2019/09/03 00:00
14.37; 22.75; 24.25; 23.18; 24.43; 2019/09/03 00:30
14.18; 22.75; 24.25; 23.18; 24.37; 2019/09/03 01:00
14.00; 22.68; 24.18; 23.12; 24.31; 2019/09/03 01:30
13.93; 22.62; 24.12; 23.06; 24.25; 2019/09/03 02:00
13.31; 22.62; 24.12; 23.06; 24.18; 2019/09/03 02:30
13.06; 22.56; 24.00; 23.00; 24.12; 2019/09/03 03:00
13.18; 22.50; 24.00; 22.93; 24.06; 2019/09/03 03:30
13.25; 22.43; 23.93; 22.87; 24.00; 2019/09/03 04:00
13.31; 22.43; 23.87; 22.81; 23.93; 2019/09/03 04:30
13.18; 22.37; 23.81; 22.81; 23.87; 2019/09/03 05:00
13.31; 22.37; 23.75; 22.75; 23.81; 2019/09/03 05:30
13.93; 22.31; 23.68; 22.68; 23.81; 2019/09/03 06:00
13.75; 22.31; 23.62; 22.68; 23.75; 2019/09/03 06:30
14.31; 22.31; 23.62; 22.62; 23.68; 2019/09/03 07:00
14.12; 22.25; 23.56; 22.56; 23.62; 2019/09/03 07:30
14.56; 22.25; 23.50; 22.56; 23.56; 2019/09/03 08:00
15.00; 22.18; 23.43; 22.50; 23.56; 2019/09/03 08:30
15.25; 22.18; 23.37; 22.50; 23.50; 2019/09/03 09:00
15.75; 22.18; 23.31; 22.50; 23.43; 2019/09/03 09:30
16.18; 22.18; 23.25; 22.50; 23.43; 2019/09/03 10:00
16.75; 22.18; 23.18; 22.43; 23.62; 2019/09/03 10:30
17.43; 22.18; 23.18; 22.43; 24.00; 2019/09/03 11:00
18.25; 22.25; 23.18; 22.43; 24.18; 2019/09/03 11:30
18.87; 22.25; 23.18; 22.50; 24.18; 2019/09/03 12:00
19.06; 22.25; 23.06; 22.43; 24.25; 2019/09/03 12:30
19.43; 22.25; 23.00; 22.43; 24.12; 2019/09/03 13:00
19.37; 22.25; 23.06; 22.37; 24.00; 2019/09/03 13:30
19.31; 22.25; 23.06; 22.37; 23.87; 2019/09/03 14:00
19.37; 22.18; 23.00; 22.31; 23.75; 2019/09/03 14:30
19.25; 22.18; 22.93; 22.31; 23.68; 2019/09/03 15:00
19.37; 22.18; 23.00; 22.31; 23.68; 2019/09/03 15:30
19.25; 22.25; 23.00; 22.31; 23.62; 2019/09/03 16:00
19.31; 22.18; 23.00; 22.31; 23.56; 2019/09/03 16:30
19.43; 22.18; 22.93; 22.31; 23.56; 2019/09/03 17:00
19.06; 22.18; 22.93; 22.31; 23.50; 2019/09/03 17:30
19.00; 22.12; 22.93; 22.31; 23.50; 2019/09/03 18:00
19.06; 22.12; 22.93; 22.31; 23.43; 2019/09/03 18:30
18.93; 22.06; 22.93; 22.25; 23.43; 2019/09/03 19:00
18.68; 22.12; 22.93; 22.25; 23.37; 2019/09/03 19:30
18.68; 22.06; 22.93; 22.25; 23.37; 2019/09/03 20:00
18.62; 22.06; 22.93; 22.25; 23.31; 2019/09/03 20:30
18.25; 22.06; 22.87; 22.25; 23.31; 2019/09/03 21:00
18.00; 22.00; 22.87; 22.25; 23.25; 2019/09/03 21:30
17.56; 22.00; 22.87; 22.25; 23.25; 2019/09/03 22:00
17.37; 22.00; 22.81; 22.18; 23.25; 2019/09/03 22:30
16.87; 21.93; 22.81; 22.18; 23.18; 2019/09/03 23:00
16.68; 21.93; 22.75; 22.18; 23.12; 2019/09/03 23:30
16.75; 21.93; 22.75; 22.12; 23.12; 2019/09/04 00:00
16.75; 21.93; 22.68; 22.12; 23.06; 2019/09/04 00:30
16.68; 21.87; 22.68; 22.12; 23.06; 2019/09/04 01:00
16.62; 21.87; 22.62; 22.12; 23.00; 2019/09/04 01:30
16.68; 21.81; 22.62; 22.06; 23.00; 2019/09/04 02:00
16.56; 21.81; 22.62; 22.06; 22.93; 2019/09/04 02:30
16.62; 21.81; 22.56; 22.06; 22.87; 2019/09/04 03:00
16.56; 21.81; 22.56; 22.00; 22.87; 2019/09/04 03:30
16.87; 21.75; 22.50; 22.00; 22.87; 2019/09/04 04:00
16.81; 21.75; 22.50; 22.00; 22.81; 2019/09/04 04:30
16.68; 21.75; 22.43; 21.93; 22.81; 2019/09/04 05:00
16.68; 21.68; 22.43; 21.93; 22.75; 2019/09/04 05:30
16.68; 21.68; 22.37; 21.87; 22.68; 2019/09/04 06:00
16.37; 21.68; 22.37; 21.87; 22.68; 2019/09/04 06:30
16.25; 21.62; 22.31; 21.81; 22.68; 2019/09/04 07:00
16.00; 21.62; 22.25; 21.81; 22.62; 2019/09/04 07:30
16.12; 21.62; 22.25; 21.81; 22.62; 2019/09/04 08:00
16.25; 21.56; 22.18; 21.75; 22.56; 2019/09/04 08:30
16.75; 21.56; 22.18; 21.75; 22.56; 2019/09/04 09:00
17.37; 21.56; 22.18; 21.75; 22.75; 2019/09/04 09:30
17.18; 21.56; 22.06; 21.68; 22.68; 2019/09/04 10:00
17.06; 21.56; 22.00; 21.68; 22.62; 2019/09/04 10:30
17.56; 21.56; 22.00; 21.68; 22.62; 2019/09/04 11:00
18.37; 21.56; 22.00; 21.68; 22.81; 2019/09/04 11:30
19.25; 21.56; 22.00; 21.68; 23.43; 2019/09/04 12:00
20.37; 21.68; 22.12; 21.81; 23.75; 2019/09/04 12:30
20.62; 21.81; 22.18; 21.81; 24.00; 2019/09/04 13:00
20.93; 21.93; 22.25; 21.93; 24.25; 2019/09/04 13:30
21.56; 22.06; 22.43; 22.12; 24.56; 2019/09/04 14:00
22.00; 22.18; 22.68; 22.31; 24.68; 2019/09/04 14:30
22.56; 22.31; 22.87; 22.50; 24.81; 2019/09/04 15:00
23.25; 22.25; 23.06; 22.43; 24.68; 2019/09/04 15:30
23.31; 22.37; 23.25; 22.50; 24.56; 2019/09/04 16:00
23.00; 22.31; 23.12; 22.43; 24.25; 2019/09/04 16:30
22.68; 22.25; 22.87; 22.31; 24.00; 2019/09/04 17:00
22.37; 22.12; 22.75; 22.25; 23.87; 2019/09/04 17:30
20.62; 21.93; 22.50; 22.06; 23.68; 2019/09/04 18:00
18.93; 21.87; 22.43; 22.06; 23.62; 2019/09/04 18:30
18.68; 21.81; 22.43; 22.12; 23.50; 2019/09/04 19:00
18.62; 21.81; 22.43; 22.18; 23.43; 2019/09/04 19:30
18.00; 21.81; 22.43; 22.18; 23.37; 2019/09/04 20:00
17.75; 21.81; 22.43; 22.18; 23.37; 2019/09/04 20:30
17.43; 21.75; 22.37; 22.18; 23.31; 2019/09/04 21:00
17.43; 21.75; 22.37; 22.25; 23.25; 2019/09/04 21:30
17.25; 21.75; 22.37; 22.18; 23.18; 2019/09/04 22:00
17.31; 21.75; 22.37; 22.18; 23.18; 2019/09/04 22:30
17.06; 21.68; 22.37; 22.18; 23.12; 2019/09/04 23:00
17.12; 21.68; 22.31; 22.18; 23.12; 2019/09/04 23:30
17.25; 21.68; 22.37; 22.18; 23.06; 2019/09/05 00:00
16.81; 21.68; 22.37; 22.18; 23.06; 2019/09/05 00:30
16.50; 21.62; 22.37; 22.12; 23.06; 2019/09/05 01:00
15.87; 21.62; 22.37; 22.06; 23.00; 2019/09/05 01:30
15.87; 21.62; 22.31; 22.06; 22.93; 2019/09/05 02:00
15.56; 21.56; 22.31; 22.06; 22.93; 2019/09/05 02:30
15.12; 21.56; 22.31; 22.00; 22.87; 2019/09/05 03:00
15.00; 21.50; 22.25; 22.00; 22.87; 2019/09/05 03:30
14.75; 21.50; 22.25; 21.93; 22.81; 2019/09/05 04:00
14.87; 21.43; 22.18; 21.93; 22.75; 2019/09/05 04:30
14.81; 21.43; 22.18; 21.87; 22.68; 2019/09/05 05:00
14.62; 21.43; 22.12; 21.87; 22.68; 2019/09/05 05:30
14.43; 21.37; 22.06; 21.81; 22.62; 2019/09/05 06:00
14.12; 21.37; 22.06; 21.81; 22.62; 2019/09/05 06:30
14.18; 21.37; 22.00; 21.75; 22.56; 2019/09/05 07:00
14.18; 21.31; 22.00; 21.68; 22.50; 2019/09/05 07:30
13.93; 21.31; 21.93; 21.68; 22.43; 2019/09/05 08:00
14.50; 21.25; 21.87; 21.62; 22.43; 2019/09/05 08:30
14.43; 21.25; 21.81; 21.62; 22.37; 2019/09/05 09:00
14.56; 21.25; 21.75; 21.56; 22.43; 2019/09/05 09:30
15.25; 21.18; 21.75; 21.56; 22.43; 2019/09/05 10:00
15.68; 21.25; 21.68; 21.56; 22.62; 2019/09/05 10:30
16.25; 21.18; 21.68; 21.50; 22.50; 2019/09/05 11:00
16.62; 21.12; 21.68; 21.50; 22.56; 2019/09/05 11:30
17.12; 21.50; 21.68; 21.75; 23.00; 2019/09/05 12:00
17.00; 21.50; 21.50; 21.75; 23.00; 2019/09/05 12:30
18.18; 21.50; 21.50; 21.81; 23.18; 2019/09/05 13:00
18.87; 21.56; 21.68; 21.81; 23.43; 2019/09/05 13:30
18.18; 21.68; 21.56; 21.81; 23.12; 2019/09/05 14:00
18.50; 21.81; 21.62; 21.93; 23.31; 2019/09/05 14:30
18.06; 21.37; 21.56; 21.62; 23.12; 2019/09/05 15:00
17.81; 21.25; 21.62; 21.56; 23.12; 2019/09/05 15:30
18.56; 21.25; 21.75; 21.56; 23.12; 2019/09/05 16:00
17.87; 21.18; 21.56; 21.43; 22.87; 2019/09/05 16:30
17.62; 21.12; 21.56; 21.43; 22.75; 2019/09/05 17:00
17.93; 21.12; 21.56; 21.43; 22.75; 2019/09/05 17:30
18.31; 21.12; 21.62; 21.50; 22.68; 2019/09/05 18:00
18.18; 21.12; 21.68; 21.43; 22.62; 2019/09/05 18:30
17.56; 21.06; 21.62; 21.37; 22.56; 2019/09/05 19:00
17.25; 21.06; 21.56; 21.37; 22.50; 2019/09/05 19:30
17.00; 21.06; 21.56; 21.37; 22.43; 2019/09/05 20:00
16.81; 21.06; 21.56; 21.37; 22.43; 2019/09/05 20:30
16.62; 21.00; 21.56; 21.37; 22.37; 2019/09/05 21:00
15.87; 21.06; 21.56; 21.37; 22.31; 2019/09/05 21:30
15.50; 21.00; 21.50; 21.37; 22.31; 2019/09/05 22:00
15.12; 20.93; 21.50; 21.31; 22.25; 2019/09/05 22:30
14.93; 20.93; 21.43; 21.31; 22.18; 2019/09/05 23:00
14.37; 20.87; 21.43; 21.25; 22.12; 2019/09/05 23:30
13.75; 20.87; 21.37; 21.25; 22.12; 2019/09/06 00:00
13.31; 20.81; 21.37; 21.25; 22.06; 2019/09/06 00:30
12.62; 20.81; 21.31; 21.18; 22.06; 2019/09/06 01:00
12.50; 20.75; 21.25; 21.12; 22.00; 2019/09/06 01:30
12.25; 20.68; 21.25; 21.06; 21.93; 2019/09/06 02:00
11.93; 20.68; 21.18; 21.06; 21.87; 2019/09/06 02:30
11.50; 20.62; 21.12; 21.00; 21.81; 2019/09/06 03:00
11.56; 20.56; 21.06; 20.93; 21.75; 2019/09/06 03:30
11.00; 20.56; 21.00; 20.87; 21.68; 2019/09/06 04:00
10.75; 20.50; 20.93; 20.81; 21.68; 2019/09/06 04:30
10.31; 20.43; 20.87; 20.75; 21.62; 2019/09/06 05:00
10.43; 20.37; 20.81; 20.75; 21.56; 2019/09/06 05:30
10.25; 20.37; 20.75; 20.68; 21.50; 2019/09/06 06:00
9.68; 20.31; 20.68; 20.62; 21.43; 2019/09/06 06:30
9.81; 20.25; 20.62; 20.56; 21.37; 2019/09/06 07:00
9.25; 20.18; 20.56; 20.50; 21.31; 2019/09/06 07:30
9.75; 20.12; 20.50; 20.43; 21.25; 2019/09/06 08:00
10.06; 20.12; 20.43; 20.43; 21.18; 2019/09/06 08:30
11.62; 20.12; 20.43; 20.37; 21.18; 2019/09/06 09:00
12.25; 20.12; 20.37; 20.43; 21.31; 2019/09/06 09:30
12.93; 20.12; 20.37; 20.37; 21.50; 2019/09/06 10:00
13.50; 20.12; 20.37; 20.37; 21.81; 2019/09/06 10:30
14.56; 19.75; 20.25; 20.25; 22.06; 2019/09/06 11:00
15.18; 20.06; 20.25; 20.31; 22.18; 2019/09/06 11:30
15.31; 20.12; 20.31; 20.31; 22.18; 2019/09/06 12:00
16.12; 20.12; 20.25; 20.37; 22.37; 2019/09/06 12:30
16.62; 20.18; 20.31; 20.37; 22.43; 2019/09/06 13:00
16.68; 20.18; 20.25; 20.37; 22.56; 2019/09/06 13:30
17.43; 20.31; 20.31; 20.43; 22.75; 2019/09/06 14:00
17.93; 20.37; 20.50; 20.50; 22.93; 2019/09/06 14:30
18.56; 20.50; 20.68; 20.56; 23.12; 2019/09/06 15:00
18.87; 20.50; 20.87; 20.56; 23.00; 2019/09/06 15:30
19.12; 20.56; 21.06; 20.62; 22.93; 2019/09/06 16:00
19.50; 20.62; 21.31; 20.68; 22.75; 2019/09/06 16:30
19.50; 20.62; 21.37; 20.68; 22.56; 2019/09/06 17:00
19.50; 20.50; 21.25; 20.56; 22.31; 2019/09/06 17:30
19.50; 19.75; 22.68; 20.18; 22.25; 2019/09/06 18:00
19.12; 20.31; 26.87; 20.81; 22.06; 2019/09/06 18:30
